,gbt_prob_default,lr_prob_default,lgd,loan_amnt
7281,1.65E-03,3.62E-01,0.20,3000
7282,9.91E-01,2.12E-01,0.20,10000
7283,3.18E-02,8.64E-02,0.20,21000
7284,1.98E-01,3.92E-01,0.20,8000
7285,1.01E-03,5.36E-01,0.20,15000
7286,9.62E-01,4.24E-01,0.20,10000
7287,2.86E-01,4.31E-01,0.20,22000
7288,1.56E-04,6.47E-02,0.20,12000
7289,1.41E-03,4.05E-02,0.20,10000
7290,9.88E-01,1.56E-01,0.20,25000
7291,4.99E-02,2.39E-01,0.20,5000
7292,1.78E-01,3.50E-01,0.20,15000
7293,9.50E-05,2.73E-01,0.20,9725
7294,8.97E-02,3.63E-01,0.20,18000
7295,4.60E-02,1.58E-01,0.20,7000
7296,4.80E-02,1.70E-01,0.20,4000
7297,1.71E-02,3.52E-02,0.20,7500
7298,9.22E-02,2.32E-01,0.20,13000
7299,2.19E-01,1.66E-01,0.20,18150
7300,6.49E-01,1.26E-01,0.20,15000
7301,3.01E-01,6.11E-01,0.20,30000
7302,7.18E-02,2.67E-01,0.20,14000
7303,2.56E-03,1.38E-01,0.20,3200
7304,2.92E-02,1.22E-01,0.20,3000
7305,2.06E-03,1.24E-01,0.20,10000
7306,2.21E-02,7.10E-02,0.20,8000
7307,2.46E-02,2.90E-01,0.20,18000
7308,4.13E-02,1.02E-01,0.20,4200
7309,1.30E-02,1.69E-02,0.20,8000
7310,9.99E-01,5.48E-01,0.20,10000
7311,1.91E-02,2.00E-01,0.20,4000
7312,4.87E-01,2.69E-01,0.20,1600
7313,9.98E-01,2.12E-01,0.20,17200
7314,6.61E-02,2.31E-01,0.20,15000
7315,1.44E-02,1.31E-02,0.20,4800
7316,6.94E-01,2.52E-01,0.20,15900
7317,9.84E-01,4.74E-01,0.20,8500
7318,2.51E-02,2.88E-01,0.20,18000
7319,1.16E-02,4.70E-02,0.20,2000
7320,5.88E-03,4.01E-02,0.20,8000
7321,3.26E-03,7.07E-03,0.20,5000
7322,3.29E-02,1.40E-01,0.20,4850
7323,5.24E-02,1.03E-01,0.20,2400
7324,4.55E-02,4.20E-02,0.20,8450
7325,9.47E-02,1.69E-01,0.20,5000
7326,2.17E-03,3.69E-01,0.20,9500
7327,9.88E-01,4.06E-01,0.20,15000
7328,2.11E-01,1.93E-01,0.20,14400
7329,7.24E-03,3.33E-01,0.20,20000
7330,9.38E-01,3.74E-01,0.20,23575
7331,4.75E-02,2.11E-01,0.20,16000
7332,1.74E-04,4.00E-01,0.20,11325
7333,2.08E-02,3.09E-01,0.20,14400
7334,9.40E-01,1.66E-01,0.20,10000
7335,2.70E-02,5.61E-02,0.20,17000
7336,2.50E-02,1.56E-01,0.20,2975
7337,7.06E-02,1.29E-01,0.20,18000
7338,2.10E-02,2.40E-02,0.20,3000
7339,2.01E-01,1.21E-01,0.20,6000
7340,7.56E-05,4.12E-01,0.20,8000
7341,1.49E-02,5.25E-02,0.20,1200
7342,1.67E-01,1.80E-01,0.20,10000
7343,1.62E-02,1.34E-01,0.20,15000
7344,5.27E-05,2.72E-01,0.20,2500
7345,6.73E-03,2.49E-01,0.20,4750
7346,5.71E-02,6.17E-02,0.20,35000
7347,9.97E-01,5.24E-01,0.20,9250
7348,1.97E-02,3.80E-03,0.20,12000
7349,8.80E-02,2.17E-01,0.20,4200
7350,1.00E+00,5.65E-01,0.20,13450
7351,2.45E-01,2.03E-01,0.20,8500
7352,5.23E-03,3.59E-01,0.20,4025
7353,9.23E-02,3.64E-01,0.20,6500
7354,9.97E-01,3.48E-01,0.20,16000
7355,1.91E-02,3.91E-02,0.20,5000
7356,1.91E-01,5.17E-02,0.20,1800
7357,4.25E-04,6.95E-02,0.20,4000
7358,1.42E-03,9.64E-03,0.20,8000
7359,2.24E-01,1.28E-01,0.20,1500
7360,5.28E-01,4.02E-01,0.20,8000
7361,1.62E-02,3.72E-01,0.20,11000
7362,1.64E-01,3.64E-01,0.20,4000
7363,9.91E-01,4.71E-01,0.20,12250
7364,7.74E-01,3.63E-01,0.20,25000
7365,6.46E-03,7.23E-02,0.20,6300
7366,2.93E-02,1.33E-01,0.20,3200
7367,8.62E-01,3.74E-01,0.20,6500
7368,9.83E-01,4.67E-01,0.20,12000
7369,1.13E-04,4.32E-02,0.20,4800
7370,1.00E+00,5.05E-01,0.20,7000
7371,5.35E-02,2.77E-01,0.20,8000
7372,1.45E-02,3.53E-01,0.20,14000
7373,1.95E-04,3.38E-02,0.20,21500
7374,1.70E-02,4.17E-01,0.20,12000
7375,2.54E-04,2.83E-01,0.20,4900
7376,4.73E-03,8.10E-02,0.20,12000
7377,1.39E-02,2.90E-01,0.20,20000
7378,3.04E-03,2.09E-01,0.20,6400
7379,9.93E-01,4.40E-01,0.20,5000
7380,9.36E-01,1.84E-05,0.20,15000
7381,7.11E-02,1.29E-01,0.20,15000
7382,1.75E-02,2.70E-01,0.20,2000
7383,1.01E-01,7.58E-02,0.20,4500
7384,9.98E-01,5.61E-01,0.20,26000
7385,6.03E-02,2.11E-01,0.20,21000
7386,9.98E-02,4.09E-01,0.20,6000
7387,1.55E-01,1.98E-01,0.20,5000
7388,9.97E-01,1.45E-01,0.20,24250
7389,9.94E-01,2.85E-02,0.20,9600
7390,2.01E-01,3.61E-01,0.20,7500
7391,3.64E-04,1.51E-01,0.20,6500
7392,3.26E-03,3.42E-01,0.20,12800
7393,9.95E-01,3.77E-02,0.20,18000
7394,1.13E-02,4.99E-01,0.20,17000
7395,3.06E-04,3.81E-02,0.20,6000
7396,9.95E-01,5.00E-01,0.20,13250
7397,9.28E-01,3.74E-01,0.20,7650
7398,3.29E-01,4.62E-01,0.20,16750
7399,5.94E-01,4.52E-01,0.20,7850
7400,4.98E-01,3.71E-01,0.20,6000
7401,3.11E-02,1.33E-01,0.20,7000
7402,2.55E-04,6.98E-02,0.20,4800
7403,1.08E-02,1.28E-01,0.20,1500
7404,1.20E-03,1.13E-01,0.20,4500
7405,3.66E-02,7.83E-02,0.20,9000
7406,9.55E-01,2.96E-01,0.20,35000
7407,2.46E-02,3.24E-01,0.20,12000
7408,5.07E-02,3.69E-01,0.20,12000
7409,2.26E-02,2.16E-01,0.20,3000
7410,2.09E-04,9.41E-02,0.20,9000
7411,4.39E-02,3.34E-01,0.20,18500
7412,7.03E-02,2.57E-01,0.20,1000
7413,2.30E-01,1.90E-01,0.20,14000
7414,2.87E-02,7.77E-03,0.20,4000
7415,5.82E-01,1.60E-01,0.20,8500
7416,1.12E-02,4.01E-02,0.20,4500
7417,3.66E-02,9.95E-02,0.20,2000
7418,1.88E-02,2.99E-01,0.20,7175
7419,5.34E-01,3.27E-01,0.20,8000
7420,9.94E-01,7.06E-01,0.20,20500
7421,3.43E-03,7.36E-02,0.20,6475
7422,2.14E-01,9.22E-02,0.20,10000
7423,4.35E-02,2.26E-02,0.20,10000
7424,3.06E-02,2.42E-01,0.20,15000
7425,1.06E-02,2.95E-01,0.20,15000
7426,5.81E-02,1.02E-01,0.20,4200
7427,8.49E-03,1.95E-01,0.20,7500
7428,4.77E-02,6.92E-02,0.20,16000
7429,1.43E-02,2.24E-01,0.20,6500
7430,9.18E-02,4.09E-01,0.20,1000
7431,2.64E-02,1.46E-01,0.20,4200
7432,1.65E-01,4.29E-01,0.20,14125
7433,1.99E-01,6.19E-03,0.20,4500
7434,6.25E-02,9.77E-02,0.20,7500
7435,4.54E-01,2.49E-01,0.20,2500
7436,9.96E-01,1.39E-01,0.20,9000
7437,3.48E-02,2.55E-01,0.20,10000
7438,1.88E-03,2.34E-02,0.20,2000
7439,3.44E-02,2.37E-01,0.20,13600
7440,9.99E-01,4.03E-01,0.20,21000
7441,1.73E-03,1.04E-01,0.20,2500
7442,1.77E-01,2.28E-01,0.20,6000
7443,1.37E-01,3.93E-01,0.20,5000
7444,2.09E-02,6.37E-03,0.20,15000
7445,5.05E-04,5.21E-02,0.20,5000
7446,1.91E-02,1.70E-01,0.20,19200
7447,4.47E-01,3.23E-01,0.20,5200
7448,7.90E-03,2.07E-01,0.20,12000
7449,4.30E-02,1.01E-01,0.20,3500
7450,1.08E-02,2.40E-01,0.20,10000
7451,2.74E-03,4.97E-03,0.20,10000
7452,2.82E-03,3.42E-01,0.20,7500
7453,7.79E-02,6.95E-02,0.20,4000
7454,3.75E-03,1.65E-01,0.20,7500
7455,1.21E-01,9.31E-02,0.20,10400
7456,9.95E-01,5.14E-01,0.20,9600
7457,7.15E-02,2.39E-02,0.20,13000
7458,4.42E-02,3.74E-01,0.20,5000
7459,4.23E-02,1.30E-01,0.20,6000
7460,2.38E-02,1.32E-03,0.20,10000
7461,9.96E-01,4.91E-01,0.20,17000
7462,2.40E-01,1.12E-01,0.20,12000
7463,1.62E-04,1.20E-01,0.20,4000
7464,9.72E-01,4.03E-01,0.20,5000
7465,5.22E-03,3.91E-01,0.20,11000
7466,8.23E-02,9.66E-02,0.20,1200
7467,1.27E-03,1.98E-04,0.20,5000
7468,9.96E-01,3.66E-01,0.20,3000
7469,2.08E-03,2.02E-01,0.20,13600
7470,1.00E+00,4.81E-01,0.20,9500
7471,9.97E-01,5.34E-01,0.20,24000
7472,5.85E-05,3.78E-01,0.20,15000
7473,3.80E-02,2.01E-01,0.20,7000
7474,1.67E-02,3.62E-02,0.20,7000
7475,7.33E-02,2.31E-01,0.20,8000
7476,1.40E-02,9.58E-02,0.20,6000
7477,9.29E-03,4.39E-04,0.20,3025
7478,2.95E-04,7.47E-02,0.20,3600
7479,1.62E-01,2.19E-01,0.20,8500
7480,1.62E-02,1.10E-01,0.20,6500
7481,2.77E-05,2.49E-01,0.20,6000
7482,2.28E-02,1.19E-01,0.20,19000
7483,9.90E-01,3.76E-01,0.20,6600
7484,2.55E-02,4.38E-02,0.20,10000
7485,1.54E-02,6.00E-02,0.20,12000
7486,9.98E-01,4.52E-01,0.20,15000
7487,1.00E+00,3.57E-01,0.20,7500
7488,6.22E-02,9.19E-02,0.20,8000
7489,9.99E-01,2.44E-01,0.20,1500
7490,3.44E-03,7.98E-02,0.20,16000
7491,3.17E-02,8.44E-02,0.20,7500
7492,3.75E-02,1.13E-01,0.20,6000
7493,6.41E-02,2.07E-01,0.20,11200
7494,1.74E-01,2.42E-01,0.20,15000
7495,1.45E-02,1.96E-02,0.20,2000
7496,4.15E-01,3.72E-01,0.20,6000
7497,9.95E-01,5.11E-01,0.20,8000
7498,1.91E-02,1.85E-01,0.20,8000
7499,4.82E-02,3.38E-01,0.20,10000
7500,9.82E-01,4.12E-01,0.20,2100
7501,3.02E-04,8.28E-02,0.20,9950
7502,3.30E-02,1.20E-01,0.20,5500
7503,3.74E-02,2.29E-01,0.20,6000
7504,1.44E-03,3.83E-01,0.20,5000
7505,1.81E-02,1.64E-01,0.20,15000
7506,3.59E-02,9.63E-02,0.20,10000
7507,2.14E-04,6.91E-02,0.20,10000
7508,5.84E-03,2.76E-01,0.20,11750
7509,9.96E-01,6.04E-01,0.20,12700
7510,2.17E-02,4.68E-02,0.20,6500
7511,3.21E-02,1.72E-01,0.20,6400
7512,3.89E-02,3.47E-01,0.20,11100
7513,3.38E-04,6.22E-02,0.20,6300
7514,1.34E-02,3.99E-02,0.20,25000
7515,7.45E-03,1.75E-01,0.20,10000
7516,1.05E-02,2.10E-01,0.20,9500
7517,4.17E-03,3.48E-01,0.20,8500
7518,3.22E-02,4.02E-01,0.20,9000
7519,2.94E-02,1.24E-01,0.20,1000
7520,9.90E-01,2.40E-01,0.20,10000
7521,3.45E-01,1.96E-02,0.20,20000
7522,1.74E-03,4.60E-01,0.20,25000
7523,1.27E-01,2.02E-01,0.20,3000
7524,3.53E-02,1.55E-01,0.20,7500
7525,1.47E-01,2.64E-01,0.20,15000
7526,9.90E-01,4.84E-01,0.20,7500
7527,2.28E-02,3.95E-01,0.20,10000
7528,9.45E-04,7.22E-02,0.20,2500
7529,5.27E-02,1.73E-01,0.20,8000
7530,1.53E-01,2.89E-01,0.20,5000
7531,5.61E-03,1.33E-01,0.20,7000
7532,2.86E-02,3.17E-01,0.20,1800
7533,1.48E-02,8.63E-02,0.20,10000
7534,2.77E-03,6.76E-02,0.20,6000
7535,3.25E-02,5.33E-02,0.20,4000
7536,4.61E-02,2.20E-01,0.20,4000
7537,1.29E-02,3.38E-01,0.20,24000
7538,3.75E-02,3.21E-01,0.20,10000
7539,1.15E-04,2.48E-01,0.20,8500
7540,3.17E-01,2.84E-01,0.20,5000
7541,9.97E-01,5.08E-01,0.20,12250
7542,8.47E-02,4.31E-01,0.20,8000
7543,3.17E-03,3.27E-02,0.20,3600
7544,9.99E-01,5.37E-01,0.20,19200
7545,2.48E-02,1.22E-03,0.20,10000
7546,2.10E-03,4.05E-01,0.20,10000
7547,9.96E-01,2.51E-01,0.20,12000
7548,1.80E-01,9.89E-02,0.20,8000
7549,9.72E-01,4.16E-01,0.20,4000
7550,1.06E-02,2.47E-01,0.20,13200
7551,1.19E-01,1.64E-01,0.20,14200
7552,2.23E-02,1.86E-01,0.20,2000
7553,1.00E+00,4.38E-01,0.20,20000
7554,1.34E-02,4.27E-03,0.20,15000
7555,9.61E-02,6.56E-01,0.20,24250
7556,1.42E-02,3.62E-02,0.20,7000
7557,9.95E-01,8.83E-02,0.20,7200
7558,9.99E-01,5.14E-01,0.20,9750
7559,2.05E-01,2.85E-01,0.20,8000
7560,3.03E-02,1.39E-01,0.20,12000
7561,9.55E-03,7.16E-01,0.20,24250
7562,3.17E-02,2.54E-01,0.20,5000
7563,2.00E-04,6.66E-01,0.20,22800
7564,4.35E-03,2.09E-02,0.20,21000
7565,4.21E-04,2.49E-01,0.20,3250
7566,7.81E-02,1.94E-01,0.20,1000
7567,2.45E-02,2.16E-01,0.20,1100
7568,2.74E-04,3.01E-01,0.20,8000
7569,1.26E-01,2.13E-01,0.20,5000
7570,1.00E+00,4.71E-01,0.20,5000
7571,6.35E-04,4.09E-01,0.20,7000
7572,1.77E-01,3.98E-01,0.20,5200
7573,1.00E+00,5.85E-01,0.20,18000
7574,3.69E-02,1.68E-01,0.20,9600
7575,5.30E-03,2.36E-01,0.20,9000
7576,1.00E+00,5.53E-01,0.20,9000
7577,6.51E-01,3.16E-01,0.20,9100
7578,9.44E-03,3.50E-02,0.20,1000
7579,2.13E-04,2.21E-01,0.20,9000
7580,1.20E-03,1.47E-01,0.20,10000
7581,9.69E-01,3.90E-01,0.20,3000
7582,2.72E-03,3.35E-01,0.20,12500
7583,1.12E-04,1.63E-02,0.20,5000
7584,2.00E-02,1.09E-01,0.20,3000
7585,8.95E-02,3.61E-01,0.20,6000
7586,2.51E-01,2.88E-01,0.20,4000
7587,1.80E-03,1.02E-01,0.20,6000
7588,5.62E-03,9.31E-02,0.20,7000
7589,9.33E-01,3.37E-01,0.20,5000
7590,5.95E-03,7.67E-02,0.20,5000
7591,9.95E-01,4.97E-01,0.20,16000
7592,2.64E-02,3.97E-01,0.20,15000
7593,9.77E-01,2.41E-01,0.20,4000
7594,7.00E-02,2.85E-01,0.20,15000
7595,3.13E-04,4.19E-01,0.20,6000
7596,2.29E-01,4.05E-01,0.20,5000
7597,6.96E-01,5.07E-01,0.20,12000
7598,2.76E-02,2.11E-01,0.20,8400
7599,1.11E-01,1.93E-01,0.20,14950
7600,4.49E-02,9.07E-02,0.20,3500
7601,6.12E-02,2.12E-01,0.20,2800
7602,9.57E-01,2.39E-01,0.20,20000
7603,9.97E-01,5.46E-01,0.20,15000
7604,5.08E-02,2.38E-01,0.20,11000
7605,2.33E-03,3.58E-02,0.20,5000
7606,1.75E-01,3.93E-01,0.20,5000
7607,5.13E-02,2.93E-01,0.20,8000
7608,9.98E-01,2.08E-01,0.20,6000
7609,1.12E-02,8.02E-02,0.20,10000
7610,3.09E-03,3.61E-02,0.20,10000
7611,7.74E-02,4.01E-01,0.20,9500
7612,2.53E-01,5.60E-02,0.20,2600
7613,1.82E-03,1.20E-01,0.20,7000
7614,2.99E-01,3.06E-01,0.20,6500
7615,8.93E-03,9.95E-02,0.20,2000
7616,1.82E-03,4.07E-01,0.20,6000
7617,1.45E-01,5.46E-01,0.20,15000
7618,3.57E-02,3.37E-01,0.20,5000
7619,4.61E-02,1.14E-01,0.20,8000
7620,1.43E-02,2.40E-01,0.20,10000
7621,4.20E-04,2.73E-02,0.20,3500
7622,3.29E-02,2.27E-01,0.20,4000
7623,2.44E-02,1.42E-01,0.20,10000
7624,1.40E-01,4.59E-10,0.20,25000
7625,8.23E-03,1.48E-01,0.20,3200
7626,1.04E-02,4.55E-01,0.20,6500
7627,2.23E-02,3.03E-01,0.20,9200
7628,3.33E-02,2.54E-01,0.20,5000
7629,9.94E-01,4.42E-01,0.20,16000
7630,1.07E-04,2.38E-01,0.20,8000
7631,3.91E-02,3.10E-01,0.20,7000
7632,1.49E-03,4.00E-01,0.20,10000
7633,1.46E-01,2.54E-01,0.20,5750
7634,4.67E-02,1.55E-01,0.20,17000
7635,8.21E-01,4.94E-02,0.20,14000
7636,9.74E-01,1.75E-01,0.20,4000
7637,3.59E-03,1.37E-01,0.20,13000
7638,1.27E-04,1.95E-01,0.20,6000
7639,9.90E-01,4.19E-01,0.20,15850
7640,1.18E-04,2.55E-01,0.20,9600
7641,7.71E-04,1.97E-01,0.20,6850
7642,9.17E-02,2.91E-01,0.20,6000
7643,1.13E-02,8.63E-02,0.20,10000
7644,9.97E-01,2.78E-01,0.20,14000
7645,7.35E-04,1.25E-01,0.20,12000
7646,5.87E-02,1.53E-01,0.20,3200
7647,9.81E-01,2.48E-01,0.20,10000
7648,3.83E-02,2.54E-01,0.20,5000
7649,9.66E-01,3.23E-01,0.20,6700
7650,1.76E-01,2.06E-01,0.20,8400
7651,3.91E-02,1.85E-02,0.20,10000
7652,7.01E-03,1.26E-02,0.20,12000
7653,9.06E-02,3.36E-02,0.20,2500
7654,2.18E-03,2.61E-01,0.20,24250
7655,2.33E-03,1.66E-01,0.20,3000
7656,9.92E-01,4.69E-01,0.20,6400
7657,5.15E-01,5.62E-02,0.20,3000
7658,8.71E-03,2.05E-01,0.20,10000
7659,1.23E-02,2.90E-01,0.20,20000
7660,1.54E-04,3.02E-01,0.20,10000
7661,1.00E+00,5.19E-01,0.20,8000
7662,1.03E-01,3.60E-01,0.20,10000
7663,1.81E-02,2.44E-01,0.20,14000
7664,2.63E-01,2.37E-01,0.20,7200
7665,9.91E-01,2.34E-01,0.20,15000
7666,3.31E-02,2.63E-01,0.20,7350
7667,4.57E-01,2.26E-01,0.20,7000
7668,4.26E-05,2.52E-01,0.20,3000
7669,4.97E-02,2.02E-01,0.20,6000
7670,5.79E-04,5.94E-01,0.20,14125
7671,1.05E-01,6.19E-01,0.20,25000
7672,4.45E-04,3.09E-01,0.20,1500
7673,9.93E-01,4.30E-01,0.20,12500
7674,1.00E+00,1.34E-01,0.20,12000
7675,9.67E-05,1.73E-01,0.20,8000
7676,6.42E-04,3.40E-01,0.20,7000
7677,1.90E-01,3.37E-01,0.20,5000
7678,4.33E-02,1.88E-01,0.20,2500
7679,3.49E-05,2.34E-01,0.20,7000
7680,3.61E-01,1.53E-01,0.20,10000
7681,4.58E-03,2.56E-01,0.20,10800
7682,8.93E-05,2.08E-01,0.20,1050
7683,9.66E-02,1.77E-01,0.20,5600
7684,2.39E-02,5.13E-03,0.20,8400
7685,9.48E-02,4.47E-01,0.20,12000
7686,4.41E-04,2.32E-01,0.20,5000
7687,4.04E-02,6.70E-02,0.20,2500
7688,9.49E-03,1.60E-01,0.20,9000
7689,9.95E-01,5.21E-01,0.20,11000
7690,3.38E-02,4.93E-02,0.20,7000
7691,9.32E-01,1.85E-01,0.20,2725
7692,4.95E-04,5.17E-01,0.20,12000
7693,9.97E-01,5.00E-01,0.20,25000
7694,9.34E-01,2.23E-01,0.20,8600
7695,9.97E-01,4.29E-01,0.20,4800
7696,4.00E-03,4.19E-01,0.20,6000
7697,1.22E-01,1.43E-01,0.20,7000
7698,3.26E-01,3.37E-01,0.20,5000
7699,1.84E-04,2.42E-01,0.20,12000
7700,7.90E-04,2.29E-01,0.20,7500
7701,2.11E-02,1.99E-01,0.20,7000
7702,9.90E-01,3.19E-01,0.20,5000
7703,3.43E-01,3.81E-01,0.20,14000
7704,6.21E-01,4.09E-01,0.20,2000
7705,2.29E-01,2.12E-01,0.20,10000
7706,9.99E-01,4.54E-01,0.20,1750
7707,9.87E-04,1.37E-02,0.20,6000
7708,4.63E-02,2.27E-01,0.20,3600
7709,6.19E-02,3.15E-01,0.20,12000
7710,2.74E-04,6.97E-02,0.20,15400
7711,8.14E-02,3.37E-01,0.20,5000
7712,1.43E-02,4.05E-04,0.20,25000
7713,4.53E-02,1.43E-02,0.20,5600
7714,1.36E-02,2.58E-01,0.20,9000
7715,1.25E-03,3.06E-01,0.20,10500
7716,3.51E-02,2.16E-01,0.20,3000
7717,5.65E-02,1.74E-01,0.20,3500
7718,8.65E-02,1.85E-03,0.20,9000
7719,2.72E-02,6.00E-02,0.20,12000
7720,2.04E-02,3.61E-02,0.20,3000
7721,1.59E-04,3.00E-21,0.20,10000
7722,2.64E-01,2.97E-02,0.20,10000
7723,6.72E-03,3.44E-01,0.20,3000
7724,9.96E-01,4.98E-01,0.20,7500
7725,1.10E-02,1.19E-01,0.20,17500
7726,9.98E-01,4.90E-01,0.20,11000
7727,1.45E-04,8.10E-02,0.20,12000
7728,9.69E-01,1.52E-02,0.20,10000
7729,3.62E-01,1.80E-01,0.20,10000
7730,1.97E-01,3.02E-01,0.20,12000
7731,2.08E-04,3.78E-01,0.20,3500
7732,2.85E-02,2.18E-01,0.20,5000
7733,6.53E-04,3.37E-01,0.20,10000
7734,6.36E-03,3.27E-02,0.20,6000
7735,6.69E-02,1.53E-02,0.20,13000
7736,6.60E-02,1.32E-01,0.20,3100
7737,6.87E-03,7.30E-02,0.20,6400
7738,4.42E-02,1.31E-01,0.20,14400
7739,9.97E-01,5.74E-01,0.20,35000
7740,9.96E-01,5.17E-01,0.20,12000
7741,1.38E-01,3.34E-02,0.20,10000
7742,3.47E-03,3.37E-01,0.20,5000
7743,1.86E-03,2.19E-01,0.20,6200
7744,1.91E-02,1.82E-01,0.20,1000
7745,7.22E-02,3.33E-01,0.20,20000
7746,9.98E-01,5.08E-01,0.20,20000
7747,1.76E-01,3.53E-01,0.20,12500
7748,1.73E-02,1.83E-01,0.20,20000
7749,2.88E-02,9.55E-02,0.20,12000
7750,6.18E-02,3.89E-01,0.20,9000
7751,9.74E-01,3.46E-01,0.20,7000
7752,1.63E-03,2.34E-01,0.20,7000
7753,9.97E-01,6.02E-01,0.20,19000
7754,2.85E-02,6.76E-02,0.20,3500
7755,1.00E+00,4.71E-01,0.20,6000
7756,4.70E-03,7.76E-03,0.20,7400
7757,2.79E-04,3.71E-01,0.20,8300
7758,1.08E-04,1.65E-01,0.20,12000
7759,1.23E-01,9.91E-02,0.20,1200
7760,1.51E-03,2.28E-01,0.20,12000
7761,3.13E-02,1.21E-02,0.20,9000
7762,6.06E-04,6.55E-02,0.20,13600
7763,1.87E-02,1.45E-01,0.20,6000
7764,8.18E-05,2.96E-02,0.20,24000
7765,5.63E-02,2.18E-01,0.20,2000
7766,2.92E-01,3.94E-01,0.20,22000
7767,2.20E-01,3.61E-01,0.20,20000
7768,1.75E-02,2.98E-01,0.20,12000
7769,9.95E-01,4.64E-01,0.20,5000
7770,1.13E-02,5.88E-02,0.20,8000
7771,5.54E-02,3.95E-01,0.20,6000
7772,4.02E-02,1.81E-01,0.20,4000
7773,1.13E-01,3.12E-01,0.20,5500
7774,1.84E-02,2.22E-02,0.20,25000
7775,1.70E-02,4.48E-01,0.20,7500
7776,8.93E-04,2.77E-01,0.20,8000
7777,2.30E-02,2.74E-01,0.20,6000
7778,9.97E-01,2.48E-01,0.20,15000
7779,4.09E-02,3.23E-01,0.20,3500
7780,1.27E-04,2.54E-01,0.20,5000
7781,9.95E-01,4.25E-01,0.20,3200
7782,1.34E-01,2.89E-01,0.20,12000
7783,3.83E-04,1.80E-02,0.20,23000
7784,8.20E-02,1.27E-01,0.20,10500
7785,2.70E-03,1.15E-02,0.20,2500
7786,2.62E-02,1.94E-01,0.20,15000
7787,9.08E-01,2.77E-01,0.20,5000
7788,9.36E-03,9.87E-02,0.20,1925
7789,1.13E-02,6.00E-02,0.20,12000
7790,7.17E-03,1.56E-03,0.20,15000
7791,2.93E-04,1.58E-01,0.20,7000
7792,9.54E-03,1.37E-02,0.20,6000
7793,1.15E-02,2.34E-04,0.20,35000
7794,9.47E-01,3.45E-01,0.20,10800
7795,1.00E+00,4.40E-01,0.20,5000
7796,2.02E-01,3.43E-01,0.20,6000
7797,5.07E-02,3.62E-01,0.20,4500
7798,6.18E-02,3.35E-01,0.20,3000
7799,3.85E-02,3.63E-01,0.20,9875
7800,6.80E-02,6.28E-02,0.20,9000
7801,9.93E-01,4.82E-01,0.20,18250
7802,1.35E-01,1.97E-01,0.20,5000
7803,3.46E-02,4.77E-01,0.20,10000
7804,3.09E-05,2.54E-01,0.20,5000
7805,9.55E-01,4.01E-01,0.20,18950
7806,9.99E-01,5.04E-01,0.20,9250
7807,3.40E-05,6.75E-03,0.20,6450
7808,3.38E-02,1.53E-01,0.20,6600
7809,3.33E-04,4.46E-01,0.20,15000
7810,1.00E+00,4.62E-01,0.20,5375
7811,8.24E-01,3.30E-01,0.20,5000
7812,1.23E-01,6.84E-02,0.20,5525
7813,6.38E-02,2.15E-01,0.20,20000
7814,6.45E-01,1.10E-01,0.20,4000
7815,1.12E-03,4.14E-01,0.20,10000
7816,9.93E-01,4.51E-01,0.20,8000
7817,6.16E-04,1.89E-01,0.20,9800
7818,9.96E-01,5.22E-01,0.20,13600
7819,5.18E-03,2.95E-01,0.20,10000
7820,2.17E-04,2.50E-01,0.20,9000
7821,1.37E-02,4.01E-02,0.20,15000
7822,1.50E-02,1.04E-01,0.20,10000
7823,6.10E-02,4.91E-01,0.20,8000
7824,9.94E-01,4.38E-01,0.20,9000
7825,4.04E-01,2.50E-01,0.20,4650
7826,3.30E-04,5.94E-02,0.20,10000
7827,9.42E-01,5.80E-01,0.20,25000
7828,3.03E-01,3.25E-01,0.20,6000
7829,4.90E-02,2.07E-01,0.20,9000
7830,2.02E-01,3.59E-01,0.20,6000
7831,4.21E-02,1.63E-02,0.20,8000
7832,2.96E-02,3.20E-01,0.20,12000
7833,5.47E-03,4.33E-02,0.20,6875
7834,5.57E-04,5.64E-02,0.20,8800
7835,9.82E-01,4.57E-01,0.20,19200
7836,6.23E-03,1.00E-01,0.20,8000
7837,1.05E-01,2.13E-01,0.20,2400
7838,3.61E-02,5.98E-02,0.20,15000
7839,9.98E-01,4.61E-01,0.20,4000
7840,2.21E-02,8.28E-02,0.20,2000
7841,5.60E-04,2.13E-01,0.20,11200
7842,1.99E-03,2.05E-01,0.20,3100
7843,9.99E-01,4.49E-01,0.20,14000
7844,1.00E+00,2.60E-01,0.20,14000
7845,1.73E-02,2.13E-01,0.20,3600
7846,1.00E+00,6.65E-01,0.20,25000
7847,1.56E-01,3.30E-01,0.20,10400
7848,1.10E-02,7.75E-02,0.20,7000
7849,4.26E-01,4.24E-01,0.20,10000
7850,9.92E-01,4.83E-01,0.20,13000
7851,6.53E-02,2.99E-01,0.20,5000
7852,1.49E-02,3.32E-01,0.20,6600
7853,1.54E-02,1.89E-01,0.20,6000
7854,1.63E-02,1.40E-01,0.20,9450
7855,6.65E-04,1.47E-01,0.20,10000
7856,9.76E-01,2.58E-01,0.20,20000
7857,5.31E-03,1.29E-01,0.20,7000
7858,1.33E-03,8.90E-02,0.20,16000
7859,5.52E-03,8.72E-02,0.20,12000
7860,4.03E-02,2.28E-02,0.20,12000
7861,2.75E-02,3.57E-01,0.20,10000
7862,4.29E-02,1.94E-01,0.20,15000
