,gbt_prob_default,lr_prob_default,lgd,loan_amnt
746,3.16E-03,1.20E-01,0.2,4000
746,4.97E+00,4.03E-01,0.2,5000
746,5.52E-02,3.91E-01,0.2,11000
746,6.82E-01,9.66E-02,0.2,1200
746,7.13E-02,1.98E-04,0.2,5000
746,9.00E+00,3.66E-01,0.2,3000
746,9.21E-02,2.02E-01,0.2,13600
747,1.00E+00,4.81E-01,0.2,9500
747,2.00E+00,5.34E-01,0.2,24000
747,2.59E-04,3.78E-01,0.2,15000
747,3.38E-01,2.01E-01,0.2,7000
747,4.17E-01,3.62E-02,0.2,7000
747,5.73E-01,2.31E-01,0.2,8000
747,6.14E-01,9.58E-02,0.2,6000
747,7.93E-02,4.39E-04,0.2,3025
747,8.30E-03,7.47E-02,0.2,3600
747,9.16E+00,2.19E-01,0.2,8500
748,1.62E-02,1.10E-01,0.2,6500
748,1.28E-04,2.49E-01,0.2,6000
748,2.23E-01,1.19E-01,0.2,19000
748,3.99E+00,3.76E-01,0.2,6600
748,4.26E-01,4.38E-02,0.2,10000
748,5.15E-01,6.00E-02,0.2,12000
748,7.00E+00,4.52E-01,0.2,15000
748,8.00E+00,3.57E-01,0.2,7500
748,8.62E-01,9.19E-02,0.2,8000
748,1.00E+01,2.44E-01,0.2,1500
749,3.44E-03,7.98E-02,0.2,16000
749,1.32E-01,8.44E-02,0.2,7500
749,2.38E-01,1.13E-01,0.2,6000
749,3.64E-01,2.07E-01,0.2,11200
749,4.17E+00,2.42E-01,0.2,15000
749,5.14E-01,1.96E-02,0.2,2000
749,6.42E+00,3.72E-01,0.2,6000
749,7.99E+00,5.11E-01,0.2,8000
749,8.19E-01,1.85E-01,0.2,8000
749,9.48E-01,3.38E-01,0.2,10000
750,9.82E-01,4.12E-01,0.2,2100
750,1.30E-03,8.28E-02,0.2,9950
750,2.33E-01,1.20E-01,0.2,5500
750,3.37E-01,2.29E-01,0.2,6000
750,4.14E-02,3.83E-01,0.2,5000
750,5.18E-01,1.64E-01,0.2,15000
750,6.36E-01,9.63E-02,0.2,10000
750,7.21E-03,6.91E-02,0.2,10000
750,8.58E-02,2.76E-01,0.2,11750
750,1.00E+01,6.04E-01,0.2,12700
751,2.17E-02,4.68E-02,0.2,6500
751,1.32E-01,1.72E-01,0.2,6400
751,2.39E-01,3.47E-01,0.2,11100
751,3.34E-03,6.22E-02,0.2,6300
751,4.13E-01,3.99E-02,0.2,25000
751,5.75E-02,1.75E-01,0.2,10000
751,6.10E-01,2.10E-01,0.2,9500
751,7.42E-02,3.48E-01,0.2,8500
751,8.32E-01,4.02E-01,0.2,9000
751,9.29E-01,1.24E-01,0.2,1000
752,9.90E-01,2.40E-01,0.2,10000
752,1.35E+00,1.96E-02,0.2,20000
752,2.17E-02,4.60E-01,0.2,25000
752,3.13E+00,2.02E-01,0.2,3000
752,4.35E-01,1.55E-01,0.2,7500
752,5.15E+00,2.64E-01,0.2,15000
752,6.99E+00,4.84E-01,0.2,7500
752,7.23E-01,3.95E-01,0.2,10000
752,8.95E-03,7.22E-02,0.2,2500
752,9.53E-01,1.73E-01,0.2,8000
753,1.53E-01,2.89E-01,0.2,5000
753,1.56E-02,1.33E-01,0.2,7000
753,2.29E-01,3.17E-01,0.2,1800
753,3.15E-01,8.63E-02,0.2,10000
753,4.28E-02,6.76E-02,0.2,6000
753,5.32E-01,5.33E-02,0.2,4000
753,6.46E-01,2.20E-01,0.2,4000
753,7.13E-01,3.38E-01,0.2,24000
753,8.38E-01,3.21E-01,0.2,10000
753,9.11E-03,2.48E-01,0.2,8500
754,3.17E-01,2.84E-01,0.2,5000
754,2.00E+00,5.08E-01,0.2,12250
754,2.85E-01,4.31E-01,0.2,8000
754,3.32E-02,3.27E-02,0.2,3600
754,5.00E+00,5.37E-01,0.2,19200
754,5.25E-01,1.22E-03,0.2,10000
754,6.21E-02,4.05E-01,0.2,10000
754,8.00E+00,2.51E-01,0.2,12000
754,8.18E+00,9.89E-02,0.2,8000
754,9.97E+00,4.16E-01,0.2,4000
755,1.06E-02,2.47E-01,0.2,13200
755,1.12E+00,1.64E-01,0.2,14200
755,2.22E-01,1.86E-01,0.2,2000
755,4.00E+00,4.38E-01,0.2,20000
755,4.13E-01,4.27E-03,0.2,15000
755,5.96E-01,6.56E-01,0.2,24250
755,6.14E-01,3.62E-02,0.2,7000
755,8.00E+00,8.83E-02,0.2,7200
755,9.00E+00,5.14E-01,0.2,9750
755,9.21E+00,2.85E-01,0.2,8000
756,3.03E-02,1.39E-01,0.2,12000
756,1.96E-02,7.16E-01,0.2,24250
756,2.32E-01,2.54E-01,0.2,5000
756,3.20E-03,6.66E-01,0.2,22800
756,4.44E-02,2.09E-02,0.2,21000
756,5.42E-03,2.49E-01,0.2,3250
756,6.78E-01,1.94E-01,0.2,1000
756,7.25E-01,2.16E-01,0.2,1100
756,8.27E-03,3.01E-01,0.2,8000
756,9.13E+00,2.13E-01,0.2,5000
757,1.00E+00,4.71E-01,0.2,5000
757,1.64E-03,4.09E-01,0.2,7000
757,2.18E+00,3.98E-01,0.2,5200
757,4.00E+00,5.85E-01,0.2,18000
757,4.37E-01,1.68E-01,0.2,9600
757,5.53E-02,2.36E-01,0.2,9000
757,7.00E+00,5.53E-01,0.2,9000
757,7.65E+00,3.16E-01,0.2,9100
757,8.94E-02,3.50E-02,0.2,1000
757,9.21E-03,2.21E-01,0.2,9000
758,1.20E-03,1.47E-01,0.2,10000
758,1.97E+00,3.90E-01,0.2,3000
758,2.27E-02,3.35E-01,0.2,12500
758,3.11E-03,1.63E-02,0.2,5000
758,4.20E-01,1.09E-01,0.2,3000
758,5.89E-01,3.61E-01,0.2,6000
758,6.25E+00,2.88E-01,0.2,4000
758,7.18E-02,1.02E-01,0.2,6000
758,8.56E-02,9.31E-02,0.2,7000
758,9.93E+00,3.37E-01,0.2,5000
759,5.95E-03,7.67E-02,0.2,5000
759,1.99E+00,4.97E-01,0.2,16000
759,2.26E-01,3.97E-01,0.2,15000
759,3.98E+00,2.41E-01,0.2,4000
759,4.70E-01,2.85E-01,0.2,15000
759,5.31E-03,4.19E-01,0.2,6000
759,6.23E+00,4.05E-01,0.2,5000
759,7.70E+00,5.07E-01,0.2,12000
759,8.28E-01,2.11E-01,0.2,8400
759,9.11E+00,1.93E-01,0.2,14950
760,4.49E-02,9.07E-02,0.2,3500
760,1.61E-01,2.12E-01,0.2,2800
760,2.96E+00,2.39E-01,0.2,20000
760,4.00E+00,5.46E-01,0.2,15000
760,4.51E-01,2.38E-01,0.2,11000
760,5.23E-02,3.58E-02,0.2,5000
760,6.17E+00,3.93E-01,0.2,5000
760,7.51E-01,2.93E-01,0.2,8000
760,9.00E+00,2.08E-01,0.2,6000
760,9.11E-01,8.02E-02,0.2,10000
761,3.09E-03,3.61E-02,0.2,10000
761,1.77E-01,4.01E-01,0.2,9500
761,2.25E+00,5.60E-02,0.2,2600
761,3.18E-02,1.20E-01,0.2,7000
761,4.30E+00,3.06E-01,0.2,6500
761,5.89E-02,9.95E-02,0.2,2000
761,6.18E-02,4.07E-01,0.2,6000
761,7.15E+00,5.46E-01,0.2,15000
761,8.36E-01,3.37E-01,0.2,5000
761,9.46E-01,1.14E-01,0.2,8000
762,1.43E-02,2.40E-01,0.2,10000
762,1.42E-03,2.73E-02,0.2,3500
762,2.33E-01,2.27E-01,0.2,4000
762,3.24E-01,1.42E-01,0.2,10000
762,4.14E+00,4.59E-10,0.2,25000
762,5.82E-02,1.48E-01,0.2,3200
762,6.10E-01,4.55E-01,0.2,6500
762,7.22E-01,3.03E-01,0.2,9200
762,8.33E-01,2.54E-01,0.2,5000
762,9.99E+00,4.42E-01,0.2,16000
763,1.07E-04,2.38E-01,0.2,8000
763,1.39E-01,3.10E-01,0.2,7000
763,2.15E-02,4.00E-01,0.2,10000
763,3.15E+00,2.54E-01,0.2,5750
763,4.47E-01,1.55E-01,0.2,17000
763,5.82E+00,4.94E-02,0.2,14000
763,6.97E+00,1.75E-01,0.2,4000
763,7.36E-02,1.37E-01,0.2,13000
763,8.13E-03,1.95E-01,0.2,6000
763,9.99E+00,4.19E-01,0.2,15850
764,1.18E-04,2.55E-01,0.2,9600
764,1.77E-03,1.97E-01,0.2,6850
764,2.92E-01,2.91E-01,0.2,6000
764,3.11E-01,8.63E-02,0.2,10000
764,5.00E+00,2.78E-01,0.2,14000
764,5.74E-03,1.25E-01,0.2,12000
764,6.59E-01,1.53E-01,0.2,3200
764,7.98E+00,2.48E-01,0.2,10000
764,8.38E-01,2.54E-01,0.2,5000
764,9.97E+00,3.23E-01,0.2,6700
765,1.76E-01,2.06E-01,0.2,8400
765,1.39E-01,1.85E-02,0.2,10000
765,2.70E-02,1.26E-02,0.2,12000
765,3.91E-01,3.36E-02,0.2,2500
765,4.22E-02,2.61E-01,0.2,24250
765,5.23E-02,1.66E-01,0.2,3000
765,6.99E+00,4.69E-01,0.2,6400
765,7.52E+00,5.62E-02,0.2,3000
765,8.87E-02,2.05E-01,0.2,10000
765,9.12E-01,2.90E-01,0.2,20000
766,1.54E-04,3.02E-01,0.2,10000
766,1.10E+01,5.19E-01,0.2,8000
766,2.10E+00,3.60E-01,0.2,10000
766,3.18E-01,2.44E-01,0.2,14000
766,4.26E+00,2.37E-01,0.2,7200
766,5.99E+00,2.34E-01,0.2,15000
766,6.33E-01,2.63E-01,0.2,7350
766,7.46E+00,2.26E-01,0.2,7000
766,8.43E-04,2.52E-01,0.2,3000
766,9.50E-01,2.02E-01,0.2,6000
767,5.79E-04,5.94E-01,0.2,14125
767,1.11E+00,6.19E-01,0.2,25000
767,2.45E-03,3.09E-01,0.2,1500
767,3.99E+00,4.30E-01,0.2,12500
767,5.00E+00,1.34E-01,0.2,12000
767,5.97E-04,1.73E-01,0.2,8000
767,6.64E-03,3.40E-01,0.2,7000
767,7.19E+00,3.37E-01,0.2,5000
767,8.43E-01,1.88E-01,0.2,2500
767,9.35E-04,2.34E-01,0.2,7000
768,3.61E-01,1.53E-01,0.2,10000
768,1.46E-02,2.56E-01,0.2,10800
768,2.89E-04,2.08E-01,0.2,1050
768,3.97E-01,1.77E-01,0.2,5600
768,4.24E-01,5.13E-03,0.2,8400
768,5.95E-01,4.47E-01,0.2,12000
768,6.44E-03,2.32E-01,0.2,5000
768,7.40E-01,6.70E-02,0.2,2500
768,8.95E-02,1.60E-01,0.2,9000
768,1.00E+01,5.21E-01,0.2,11000
769,3.38E-02,4.93E-02,0.2,7000
769,1.93E+00,1.85E-01,0.2,2725
769,2.50E-03,5.17E-01,0.2,12000
769,4.00E+00,5.00E-01,0.2,25000
769,4.93E+00,2.23E-01,0.2,8600
769,6.00E+00,4.29E-01,0.2,4800
769,6.40E-02,4.19E-01,0.2,6000
769,7.12E+00,1.43E-01,0.2,7000
769,8.33E+00,3.37E-01,0.2,5000
769,9.18E-03,2.42E-01,0.2,12000
770,7.90E-04,2.29E-01,0.2,7500
770,1.21E-01,1.99E-01,0.2,7000
770,2.99E+00,3.19E-01,0.2,5000
770,3.34E+00,3.81E-01,0.2,14000
770,4.62E+00,4.09E-01,0.2,2000
770,5.23E+00,2.12E-01,0.2,10000
770,7.00E+00,4.54E-01,0.2,1750
770,7.99E-03,1.37E-02,0.2,6000
770,8.46E-01,2.27E-01,0.2,3600
770,9.62E-01,3.15E-01,0.2,12000
771,2.74E-04,6.97E-02,0.2,15400
771,1.81E-01,3.37E-01,0.2,5000
771,2.14E-01,4.05E-04,0.2,25000
771,3.45E-01,1.43E-02,0.2,5600
771,4.14E-01,2.58E-01,0.2,9000
771,5.13E-02,3.06E-01,0.2,10500
771,6.35E-01,2.16E-01,0.2,3000
771,7.56E-01,1.74E-01,0.2,3500
771,8.86E-01,1.85E-03,0.2,9000
771,9.27E-01,6.00E-02,0.2,12000
772,2.04E-02,3.61E-02,0.2,3000
772,1.16E-03,3.00E-21,0.2,10000
772,2.26E+00,2.97E-02,0.2,10000
772,3.67E-02,3.44E-01,0.2,3000
772,5.00E+00,4.98E-01,0.2,7500
772,5.11E-01,1.19E-01,0.2,17500
772,7.00E+00,4.90E-01,0.2,11000
772,7.14E-03,8.10E-02,0.2,12000
772,8.97E+00,1.52E-02,0.2,10000
772,9.36E+00,1.80E-01,0.2,10000
773,1.97E-01,3.02E-01,0.2,12000
773,1.21E-03,3.78E-01,0.2,3500
773,2.28E-01,2.18E-01,0.2,5000
773,3.65E-03,3.37E-01,0.2,10000
773,4.64E-02,3.27E-02,0.2,6000
773,5.67E-01,1.53E-02,0.2,13000
773,6.66E-01,1.32E-01,0.2,3100
773,7.69E-02,7.30E-02,0.2,6400
773,8.44E-01,1.31E-01,0.2,14400
773,1.00E+01,5.74E-01,0.2,35000
774,9.96E-01,5.17E-01,0.2,12000
774,1.14E+00,3.34E-02,0.2,10000
774,2.35E-02,3.37E-01,0.2,5000
774,3.19E-02,2.19E-01,0.2,6200
774,4.19E-01,1.82E-01,0.2,1000
774,5.72E-01,3.33E-01,0.2,20000
774,7.00E+00,5.08E-01,0.2,20000
774,7.18E+00,3.53E-01,0.2,12500
774,8.17E-01,1.83E-01,0.2,20000
774,9.29E-01,9.55E-02,0.2,12000
775,6.18E-02,3.89E-01,0.2,9000
775,1.97E+00,3.46E-01,0.2,7000
775,2.16E-02,2.34E-01,0.2,7000
775,4.00E+00,6.02E-01,0.2,19000
775,4.28E-01,6.76E-02,0.2,3500
775,6.00E+00,4.71E-01,0.2,6000
775,6.47E-02,7.76E-03,0.2,7400
775,7.28E-03,3.71E-01,0.2,8300
775,8.11E-03,1.65E-01,0.2,12000
775,9.12E+00,9.91E-02,0.2,1200
776,1.51E-03,2.28E-01,0.2,12000
776,1.31E-01,1.21E-02,0.2,9000
776,2.61E-03,6.55E-02,0.2,13600
776,3.19E-01,1.45E-01,0.2,6000
776,4.82E-04,2.96E-02,0.2,24000
776,5.56E-01,2.18E-01,0.2,2000
776,6.29E+00,3.94E-01,0.2,22000
776,7.22E+00,3.61E-01,0.2,20000
776,8.18E-01,2.98E-01,0.2,12000
776,9.99E+00,4.64E-01,0.2,5000
777,1.13E-02,5.88E-02,0.2,8000
777,1.55E-01,3.95E-01,0.2,6000
777,2.40E-01,1.81E-01,0.2,4000
777,3.11E+00,3.12E-01,0.2,5500
777,4.18E-01,2.22E-02,0.2,25000
777,5.17E-01,4.48E-01,0.2,7500
777,6.89E-03,2.77E-01,0.2,8000
777,7.23E-01,2.74E-01,0.2,6000
777,9.00E+00,2.48E-01,0.2,15000
777,9.41E-01,3.23E-01,0.2,3500
778,1.27E-04,2.54E-01,0.2,5000
778,1.99E+00,4.25E-01,0.2,3200
778,2.13E+00,2.89E-01,0.2,12000
778,3.38E-03,1.80E-02,0.2,23000
778,4.82E-01,1.27E-01,0.2,10500
778,5.27E-02,1.15E-02,0.2,2500
778,6.26E-01,1.94E-01,0.2,15000
778,7.91E+00,2.77E-01,0.2,5000
778,8.94E-02,9.87E-02,0.2,1925
778,9.11E-01,6.00E-02,0.2,12000
779,7.17E-03,1.56E-03,0.2,15000
779,1.29E-03,1.58E-01,0.2,7000
779,2.95E-02,1.37E-02,0.2,6000
779,3.12E-01,2.34E-04,0.2,35000
779,4.95E+00,3.45E-01,0.2,10800
779,6.00E+00,4.40E-01,0.2,5000
779,6.20E+00,3.43E-01,0.2,6000
779,7.51E-01,3.62E-01,0.2,4500
779,8.62E-01,3.35E-01,0.2,3000
779,9.39E-01,3.63E-01,0.2,9875
780,6.80E-02,6.28E-02,0.2,9000
780,1.99E+00,4.82E-01,0.2,18250
780,2.13E+00,1.97E-01,0.2,5000
780,3.35E-01,4.77E-01,0.2,10000
780,4.31E-04,2.54E-01,0.2,5000
780,5.96E+00,4.01E-01,0.2,18950
780,7.00E+00,5.04E-01,0.2,9250
780,7.34E-04,6.75E-03,0.2,6450
780,8.34E-01,1.53E-01,0.2,6600
780,9.33E-03,4.46E-01,0.2,15000
781,1.00E+00,4.62E-01,0.2,5375
781,1.82E+00,3.30E-01,0.2,5000
781,2.12E+00,6.84E-02,0.2,5525
781,3.64E-01,2.15E-01,0.2,20000
781,4.64E+00,1.10E-01,0.2,4000
781,5.11E-02,4.14E-01,0.2,10000
781,6.99E+00,4.51E-01,0.2,8000
781,7.62E-03,1.89E-01,0.2,9800
781,9.00E+00,5.22E-01,0.2,13600
781,9.52E-02,2.95E-01,0.2,10000
782,2.17E-04,2.50E-01,0.2,9000
782,1.14E-01,4.01E-02,0.2,15000
782,2.15E-01,1.04E-01,0.2,10000
782,3.61E-01,4.91E-01,0.2,8000
782,4.99E+00,4.38E-01,0.2,9000
782,5.40E+00,2.50E-01,0.2,4650
782,6.33E-03,5.94E-02,0.2,10000
782,7.94E+00,5.80E-01,0.2,25000
782,8.30E+00,3.25E-01,0.2,6000
782,9.49E-01,2.07E-01,0.2,9000
783,2.02E-01,3.59E-01,0.2,6000
783,1.42E-01,1.63E-02,0.2,8000
783,2.30E-01,3.20E-01,0.2,12000
783,3.55E-02,4.33E-02,0.2,6875
783,4.56E-03,5.64E-02,0.2,8800
783,5.98E+00,4.57E-01,0.2,19200
783,6.62E-02,1.00E-01,0.2,8000
783,7.11E+00,2.13E-01,0.2,2400
783,8.36E-01,5.98E-02,0.2,15000
783,1.00E+01,4.61E-01,0.2,4000
784,2.21E-02,8.28E-02,0.2,2000
784,1.56E-03,2.13E-01,0.2,11200
784,2.20E-02,2.05E-01,0.2,3100
784,4.00E+00,4.49E-01,0.2,14000
784,5.00E+00,2.60E-01,0.2,14000
784,5.17E-01,2.13E-01,0.2,3600
784,7.00E+00,6.65E-01,0.2,25000
784,7.16E+00,3.30E-01,0.2,10400
784,8.11E-01,7.75E-02,0.2,7000
784,9.43E+00,4.24E-01,0.2,10000
785,9.92E-01,4.83E-01,0.2,13000
785,1.65E-01,2.99E-01,0.2,5000
785,2.15E-01,3.32E-01,0.2,6600
785,3.15E-01,1.89E-01,0.2,6000
785,4.16E-01,1.40E-01,0.2,9450
785,5.67E-03,1.47E-01,0.2,10000
785,6.98E+00,2.58E-01,0.2,20000
785,7.53E-02,1.29E-01,0.2,7000
785,8.13E-02,8.90E-02,0.2,16000
785,9.55E-02,8.72E-02,0.2,12000
786,4.03E-02,2.28E-02,0.2,12000
786,1.28E-01,3.57E-01,0.2,10000
786,2.43E-01,1.94E-01,0.2,15000
786,3.29E-01,4.06E-01,0.2,13000
786,4.39E-01,3.28E-02,0.2,5675
786,5.41E-01,3.23E-01,0.2,1200
786,6.19E-02,1.49E-01,0.2,12000
786,7.97E+00,1.56E-01,0.2,6300
786,8.16E-01,1.68E-02,0.2,12000
786,9.35E-01,3.04E-01,0.2,8500
787,5.79E-04,9.11E-02,0.2,6775
787,2.00E-04,3.01E-01,0.2,8000
787,2.99E+00,4.44E-01,0.2,7500
787,3.49E-01,1.23E-01,0.2,2000
787,4.24E-01,1.37E-01,0.2,3500
787,5.89E+00,4.01E-02,0.2,6500
787,6.25E+00,2.39E-01,0.2,5000
787,7.10E+01,4.72E-01,0.2,6200
787,8.38E-01,9.05E-02,0.2,23750
787,9.93E-02,2.00E-02,0.2,15000
788,6.03E-03,3.69E-01,0.2,12000
788,1.65E-01,1.03E-01,0.2,8000
788,2.12E-03,8.02E-02,0.2,10000
788,4.00E+00,4.45E-01,0.2,3800
788,4.33E-01,3.63E-01,0.2,2000
788,5.32E+00,3.93E-01,0.2,5000
788,6.24E+00,5.13E-01,0.2,12250
788,8.00E+00,4.35E-01,0.2,2100
788,8.89E-01,1.59E-01,0.2,4000
788,9.16E+00,1.14E-01,0.2,8000
789,3.79E-02,1.61E-01,0.2,11000
789,1.22E-01,3.66E-01,0.2,10000
789,2.14E-01,1.02E-01,0.2,12650
789,3.18E-02,3.36E-01,0.2,3075
789,4.51E+00,1.81E-01,0.2,2850
789,5.45E-01,8.61E-02,0.2,16800
789,6.98E+00,3.61E-01,0.2,6000
789,7.34E-02,3.56E-01,0.2,14100
789,8.58E-03,3.66E-01,0.2,10000
789,9.26E-01,3.93E-02,0.2,15000
790,9.87E-01,4.40E-01,0.2,5000
790,1.41E-01,8.89E-02,0.2,5000
790,2.11E+00,7.45E-02,0.2,8500
790,3.10E+01,5.40E-01,0.2,6300
790,4.24E-03,3.18E-01,0.2,4200
790,5.40E-01,2.41E-01,0.2,5500
790,6.18E-02,2.99E-01,0.2,5600
790,7.99E+00,4.24E-01,0.2,3000
790,8.17E+00,1.44E-01,0.2,10000
790,9.35E-02,1.00E-01,0.2,5850
791,2.13E-01,3.86E-01,0.2,7750
791,1.17E-02,4.95E-02,0.2,15000
791,2.82E+00,7.73E-01,0.2,32000
791,3.17E-01,1.02E-01,0.2,25000
791,4.23E-01,1.34E-02,0.2,5000
791,5.20E-01,2.39E-01,0.2,5000
791,6.39E-01,3.16E-01,0.2,9000
791,7.18E-03,3.30E-01,0.2,10000
791,8.17E-02,2.25E-01,0.2,3500
791,9.41E-01,2.89E-01,0.2,1000
792,8.22E-02,5.73E-02,0.2,3200
792,1.51E-01,2.83E-02,0.2,6500
792,2.22E-01,1.87E-01,0.2,10800
792,3.13E+00,2.81E-01,0.2,23000
792,4.86E+00,3.71E-01,0.2,6000
792,5.20E-01,1.47E-01,0.2,10000
792,6.50E-01,3.31E-01,0.2,7000
792,7.19E-01,8.41E-02,0.2,23000
792,8.12E-01,2.42E-01,0.2,12000
792,9.96E+00,3.28E-01,0.2,30000
793,7.30E-01,5.95E-01,0.2,25000
793,1.28E-04,2.72E-01,0.2,4000
793,2.14E-01,1.29E-01,0.2,18000
793,3.23E+00,3.33E-01,0.2,7500
793,4.79E-01,1.18E-01,0.2,12800
793,5.39E-02,4.12E-01,0.2,8000
793,6.54E-02,6.07E-02,0.2,14000
793,7.16E-01,1.88E-01,0.2,1400
793,8.84E-03,2.70E-01,0.2,9600
793,9.17E+00,2.41E-01,0.2,4000
794,1.76E-02,2.31E-01,0.2,10000
794,1.28E-02,3.96E-01,0.2,5500
794,2.13E-01,3.38E-01,0.2,2400
794,3.97E-02,1.39E-01,0.2,9550
794,4.31E-01,3.15E-02,0.2,3000
794,5.98E+00,1.82E-02,0.2,28000
794,6.13E+00,3.08E-01,0.2,6400
794,7.40E-01,3.20E-02,0.2,2400
794,8.24E+00,4.72E-01,0.2,15600
794,9.14E+00,2.08E-01,0.2,13000
795,3.61E-02,2.35E-01,0.2,6900
795,1.39E-03,2.54E-01,0.2,5000
795,2.96E-03,2.54E-01,0.2,5000
795,3.17E+00,1.94E-01,0.2,4000
795,4.89E-01,2.32E-01,0.2,16000
795,5.27E+00,1.67E-01,0.2,11000
795,7.00E+00,4.15E-01,0.2,4350
795,7.21E+00,3.52E-02,0.2,12800
795,8.20E-01,2.34E-01,0.2,4000
795,9.23E-01,3.96E-02,0.2,6000
796,1.00E+00,4.38E-01,0.2,20000
796,1.26E-01,6.43E-02,0.2,3600
796,2.30E-01,1.30E-01,0.2,20000
796,3.61E-01,2.09E-01,0.2,17000
796,4.83E-01,4.86E-02,0.2,8000
796,5.99E+00,4.59E-01,0.2,3000
796,7.00E+00,5.90E-01,0.2,14400
796,7.20E-01,1.92E-01,0.2,13000
796,8.13E-01,8.81E-06,0.2,35000
796,9.66E-01,3.97E-01,0.2,15000
797,1.42E-01,1.97E-01,0.2,7875
797,1.37E-01,2.16E-01,0.2,14400
797,2.59E-01,8.10E-02,0.2,12000
797,3.24E+00,2.85E-01,0.2,8000
797,4.32E-01,1.04E-01,0.2,7000
797,5.90E-02,4.14E-01,0.2,10000
797,6.98E+00,3.62E-01,0.2,28000
797,7.96E+00,1.79E-03,0.2,25000
797,8.15E-01,3.41E-02,0.2,14000
797,9.38E-01,1.85E-02,0.2,10000
798,1.54E-03,3.10E-01,0.2,8000
798,1.48E-03,2.38E-01,0.2,8000
798,2.97E+00,4.49E-01,0.2,13225
798,3.72E-01,1.58E-01,0.2,1300
798,4.51E-02,8.63E-02,0.2,10000
798,5.95E-01,1.47E-01,0.2,6000
798,7.00E+00,4.63E-01,0.2,5875
798,7.27E-02,2.76E-01,0.2,7200
798,8.11E+00,1.62E-01,0.2,5000
798,9.15E+00,1.72E-01,0.2,24250
799,9.99E-01,3.87E-01,0.2,7400
799,1.26E-02,1.31E-02,0.2,4800
799,2.20E-01,1.50E-02,0.2,8000
799,3.12E+00,1.56E-01,0.2,2700
799,4.80E+00,6.22E-01,0.2,35000
799,5.14E-01,1.76E-01,0.2,6000
799,6.11E-01,2.87E-01,0.2,6600
799,7.22E-01,3.69E-01,0.2,12000
799,8.77E+00,2.23E-01,0.2,7200
799,9.32E-01,1.32E-01,0.2,5000
800,2.01E-01,3.46E-01,0.2,9000
800,1.66E+00,7.57E-02,0.2,6000
800,2.33E-01,1.93E-01,0.2,35000
800,4.00E+00,5.33E-01,0.2,12600
800,5.00E+00,5.05E-01,0.2,12000
800,5.53E-03,2.68E-01,0.2,2500
800,6.38E-01,5.93E-03,0.2,20000
800,7.17E-01,2.31E-02,0.2,14000
800,8.20E-01,7.17E-02,0.2,10000
800,9.43E-01,2.40E-01,0.2,10000
801,1.32E-02,2.46E-01,0.2,2700
801,1.88E-04,1.23E-01,0.2,12000
801,2.11E+00,3.03E-01,0.2,2000
801,3.21E-01,8.99E-03,0.2,5000
801,4.32E-01,5.69E-02,0.2,2000
801,5.28E-03,6.17E-02,0.2,35000
801,6.78E-01,5.72E-02,0.2,10000
801,7.33E-03,2.34E-01,0.2,7800
801,8.41E-01,3.83E-01,0.2,5000
801,1.00E+01,4.40E-01,0.2,5000
802,1.97E-02,1.53E-01,0.2,18000
802,1.30E-01,6.65E-02,0.2,10000
802,2.46E-01,1.95E-01,0.2,3000
802,3.16E+00,1.78E-01,0.2,14400
802,4.18E+00,1.78E-03,0.2,8000
802,5.48E-01,1.96E-01,0.2,8475
802,6.48E-01,2.62E-01,0.2,16000
802,7.32E-03,3.76E-01,0.2,9250
802,8.16E+00,3.14E-01,0.2,4000
802,9.17E-02,1.23E-01,0.2,12000
803,9.91E-01,4.90E-01,0.2,3250
803,1.99E+00,7.52E-02,0.2,4800
803,2.54E+00,3.31E-01,0.2,7000
803,3.12E+00,2.89E-01,0.2,2000
803,4.60E-02,8.97E-02,0.2,8500
803,5.11E-01,5.22E-01,0.2,16000
803,6.54E-01,2.46E-01,0.2,30000
803,7.90E-01,3.16E-01,0.2,20000
803,8.38E-02,3.56E-01,0.2,3500
803,9.21E-01,2.87E-01,0.2,6000
804,2.70E-02,7.40E-01,0.2,25000
804,1.59E-01,5.32E-02,0.2,7000
804,3.00E+00,4.99E-01,0.2,3000
804,3.97E+00,4.06E-01,0.2,4000
804,4.64E-01,1.02E-01,0.2,3000
804,5.75E-01,1.28E-01,0.2,7200
804,6.48E-01,1.25E-01,0.2,12000
804,7.97E-03,4.64E-01,0.2,10000
804,8.46E-01,5.52E-02,0.2,7000
804,9.30E-01,1.21E-01,0.2,6000
805,1.10E-04,2.08E-01,0.2,7475
805,2.00E+00,2.08E-01,0.2,8000
805,2.16E-02,2.32E-01,0.2,16000
805,3.30E+00,3.30E-01,0.2,10000
805,4.99E+00,4.38E-01,0.2,25000
805,5.13E-01,3.81E-02,0.2,7500
805,6.98E+00,4.29E-01,0.2,3200
805,7.48E-01,2.83E-01,0.2,10000
805,9.00E+00,4.64E-01,0.2,10000
805,9.49E-01,2.35E-01,0.2,12000
806,1.20E-02,2.05E-01,0.2,14500
806,1.21E+00,9.92E-02,0.2,16525
806,2.11E+00,9.27E-03,0.2,25000
806,3.78E-03,2.06E-03,0.2,10000
806,4.21E-01,7.35E-02,0.2,1600
806,5.50E-01,2.82E-01,0.2,9000
806,6.86E-03,1.82E-01,0.2,4400
806,7.42E-01,3.48E-01,0.2,3000
806,8.10E-01,9.21E-02,0.2,3100
806,9.36E-01,1.59E-01,0.2,4000
